AFFY ID	AGI
262755_at	At1g16360
262756_at	At1g16370
262757_at	At1g16380
262730_at	At1g16390
262731_at	At1g16420
262732_at	At1g16440
262712_at	At1g16460
262716_at	At1g16470
262701_at	At1g16480
262715_at	At1g16490
262711_at	At1g16500
262703_at	At1g16510
262713_at	At1g16520
262704_at	At1g16530
246325_at	At1g16540
246320_at	At1g16560
246351_at	At1g16570
246326_at	At1g16590
246324_at	At1g16610
246321_at	At1g16640
246350_at	At1g16650
246327_at	At1g16670
246322_at	At1g16680
246323_at	At1g16690
255768_at	At1g16705
255762_at	At1g16710
255764_at	At1g16720
255763_at	At1g16730
255767_at	At1g16740
255766_at	At1g16750
255765_at	At1g16760
255761_at	At1g16770
255760_at	At1g16780
255759_at	At1g16790
255758_at	At1g16800
256111_at	At1g16820
256107_at	At1g16830
256117_at	At1g16840
256114_at	At1g16850
256116_at	At1g16860
256106_at	At1g16870
256115_at	At1g16880
256110_at	At1g16900
256105_at	At1g16910
256112_at	At1g16920
256108_at	At1g16940
256109_at	At1g16950
256118_at	At1g16970
256104_at	At1g16980
262535_at	At1g17000
262527_at	At1g17010
262482_at	At1g17020
262534_at	At1g17040
262526_at	At1g17050
262525_at	At1g17060
262481_at	At1g17080
262533_at	At1g17090
262536_at	At1g17100
262522_at	At1g17120
262521_at	At1g17130
262538_at	At1g17140
262512_at	At1g17145
262520_at	At1g17150
262519_at	At1g17160
262518_at	At1g17170
262517_at	At1g17180
262516_at	At1g17190
262539_at	At1g17200
262532_at	At1g17210
262483_at	At1g17220
262531_at	At1g17230
262530_at	At1g17240
262529_at	At1g17250
262528_at	At1g17260
260846_at	At1g17300
260845_at	At1g17310
261029_at	At1g17330
261060_at	At1g17340
261087_at	At1g17350
261031_at	At1g17360
261040_at	At1g17370
261033_at	At1g17380
261035_at	At1g17390
261030_at	At1g17410
261037_at	At1g17420
261032_at	At1g17430
261041_at	At1g17440
261039_at	At1g17455
261086_at	At1g17460
261036_at	At1g17470
261085_at	At1g17480
261038_at	At1g17490
260731_at	At1g17500
260682_at	At1g17510
260732_at	At1g17520
260687_at	At1g17530
260737_at	At1g17540
260710_at	At1g17545
260712_at	At1g17550
260683_at	At1g17560
260711_at	At1g17580
260684_at	At1g17590
260734_at	At1g17600
260735_at	At1g17610
260713_at	At1g17615
260686_at	At1g17620
260736_at	At1g17630
260733_at	At1g17640
260685_at	At1g17650
260688_at	At1g17665
259397_at	At1g17680
259406_at	At1g17690
259398_at	At1g17700
259399_at	At1g17710
259404_at	At1g17720
259402_at	At1g17730
259403_at	At1g17745
259405_at	At1g17745
259400_at	At1g17750
259401_at	At1g17760
255906_at	At1g17790
255896_at	At1g17800
255905_at	At1g17810
255900_at	At1g17830
255889_at	At1g17840
255890_at	At1g17850
255904_at	At1g17860
255891_at	At1g17870
255902_at	At1g17880
255901_at	At1g17890
255892_at	At1g17910
255907_at	At1g17920
255898_at	At1g17930
255903_at	At1g17950
255893_at	At1g17960
255899_at	At1g17970
255894_at	At1g17980
255910_at	At1g18030
255909_at	At1g18040
256126_at	At1g18050
256076_at	At1g18060
256119_at	At1g18070
256072_at	At1g18080
256073_at	At1g18100
256120_at	At1g18130
256128_at	At1g18140
256075_at	At1g18150
256121_at	At1g18160
256130_at	At1g18170
256122_at	At1g18180
256123_at	At1g18190
256127_at	At1g18200
256129_at	At1g18210
256124_at	At1g18220
256125_at	At1g18250
256074_at	At1g18260
261674_at	At1g18270
261673_at	At1g18280
261675_at	At1g18290
261665_at	At1g18310
261663_at	At1g18330
261671_at	At1g18340
261662_at	At1g18350
261661_at	At1g18360
261660_at	At1g18370
261719_at	At1g18380
261718_at	At1g18390
261717_at	At1g18400
261716_at	At1g18410
261666_at	At1g18440
261672_at	At1g18450
261667_at	At1g18460
261677_at	At1g18470
261676_at	At1g18480
261715_at	At1g18485
261669_at	At1g18490
261668_at	At1g18500
261714_at	At1g18510
261670_at	At1g18520
255772_at	At1g18530
255776_at	At1g18540
255771_at	At1g18550
255770_at	At1g18560
255753_at	At1g18570
255780_at	At1g18580
255773_at	At1g18590
255775_at	At1g18600
255769_at	At1g18610
255774_at	At1g18620
255777_at	At1g18630
255778_at	At1g18640
255779_at	At1g18650
261376_at	At1g18660
261427_at	At1g18670
261426_at	At1g18680
261404_at	At1g18690
261424_at	At1g18700
261431_at	At1g18710
261379_at	At1g18720
261422_at	At1g18730
261405_at	At1g18740
261423_at	At1g18750
261406_at	At1g18800
261407_at	At1g18810
261430_at	At1g18830
261421_at	At1g18840
261377_at	At1g18850
261429_at	At1g18860
261428_at	At1g18870
261378_at	At1g18890
259461_at	At1g18900
259472_at	At1g18910
259462_at	At1g18940
259463_at	At1g18950
259481_at	At1g18970
259478_at	At1g18980
259464_at	At1g18990
259476_at	At1g19000
259480_at	At1g19010
259479_at	At1g19020
259473_at	At1g19025
259465_at	At1g19030
259471_at	At1g19040
259466_at	At1g19050
259467_at	At1g19060
259468_at	At1g19080
259482_at	At1g19090
259469_at	At1g19100
259470_at	At1g19110
259477_at	At1g19120
259474_at	At1g19130
259475_at	At1g19140
256015_at	At1g19150
256037_at	At1g19160
256038_at	At1g19170
256017_at	At1g19180
256039_at	At1g19190
256014_at	At1g19200
256009_at	At1g19210
256010_at	At1g19220
256011_at	At1g19230
256016_at	At1g19240
256012_at	At1g19250
256013_at	At1g19270
260654_at	At1g19290
260666_at	At1g19300
260671_at	At1g19310
260655_at	At1g19320
260673_at	At1g19330
260669_at	At1g19340
260665_at	At1g19360
260674_at	At1g19370
260656_at	At1g19380
260657_at	At1g19390
260658_at	At1g19410
260675_at	At1g19430
260667_at	At1g19440
260676_at	At1g19450
260672_at	At1g19480
260660_at	At1g19485
260661_at	At1g19500
260664_at	At1g19510
260670_at	At1g19520
260663_at	At1g19525
260668_at	At1g19530
260662_at	At1g19540
261148_at	At1g19580
261136_at	At1g19600
261135_at	At1g19610
261146_at	At1g19620
261134_at	At1g19630
261150_at	At1g19640
261151_at	At1g19650
255786_at	At1g19670
261140_at	At1g19680
261147_at	At1g19690
261139_at	At1g19700
261138_at	At1g19710
261133_at	At1g19715
261145_at	At1g19730
261141_at	At1g19740
261143_at	At1g19770
261142_at	At1g19780
261132_at	At1g19800
261137_at	At1g19830
261131_at	At1g19835
255782_at	At1g19850
255784_at	At1g19860
255783_at	At1g19870
255781_at	At1g19880
255815_at	At1g19890
255814_at	At1g19900
255785_at	At1g19920
255813_at	At1g19930
255756_at	At1g19940
261223_at	At1g19950
261221_at	At1g19960
261220_at	At1g19970
261219_at	At1g19980
261230_at	At1g20010
261218_at	At1g20020
261248_at	At1g20030
261228_at	At1g20050
261247_at	At1g20070
261246_at	At1g20080
261229_at	At1g20090
261225_at	At1g20100
261231_at	At1g20110
261222_at	At1g20120
261245_at	At1g20130
261244_at	At1g20150
261224_at	At1g20160
261243_at	At1g20180
261226_at	At1g20190
261227_at	At1g20200
261232_at	At1g20220
261277_at	At1g20230
255883_at	At1g20270
255882_x_at	At1g20280
255914_at	At1g20290
255888_at	At1g20300
255884_at	At1g20310
255885_at	At1g20330
255886_at	At1g20340
255941_at	At1g20350
255887_at	At1g20370
255940_at	At1g20380
259573_at	At1g20390
259572_at	At1g20400
259571_at	At1g20410
259515_at	At1g20430
259570_at	At1g20440
259516_at	At1g20450
259569_at	At1g20480
259568_at	At1g20490
259518_at	At1g20510
259566_at	At1g20520
259565_at	At1g20530
259564_at	At1g20540
259539_at	At1g20550
259545_at	At1g20560
259542_at	At1g20575
259543_at	At1g20580
259544_at	At1g20620
259517_at	At1g20630
259540_at	At1g20640
259541_at	At1g20650
256078_at	At1g20670
256079_at	At1g20680
256080_at	At1g20690
256091_at	At1g20693
256092_at	At1g20696
256081_at	At1g20700
256082_at	At1g20720
256083_at	At1g20730
256084_at	At1g20750
256085_at	At1g20760
256086_at	At1g20770
256094_at	At1g20780
256087_at	At1g20800
256088_at	At1g20810
256093_at	At1g20823
256089_at	At1g20830
262797_at	At1g20840
262796_at	At1g20850
262855_at	At1g20860
262854_at	At1g20870
262804_at	At1g20880
262853_at	At1g20890
262805_at	At1g20900
262852_at	At1g20910
262851_at	At1g20920
262802_at	At1g20930
257464_at	At1g20940
262806_at	At1g20950
262800_at	At1g20960
262799_at	At1g20970
262798_at	At1g20980
262803_at	At1g21000
262801_at	At1g21010
261456_at	At1g21050
261451_at	At1g21060
261457_at	At1g21065
261455_at	At1g21070
261458_at	At1g21080
261454_at	At1g21090
261459_at	At1g21100
261449_at	At1g21120
261453_at	At1g21130
261448_at	At1g21140
261447_at	At1g21160
261446_at	At1g21170
259551_at	At1g21190
259562_at	At1g21200
259557_at	At1g21210
259554_at	At1g21220
259558_at	At1g21230
259559_at	At1g21240
259561_at	At1g21250
259560_at	At1g21270
259555_at	At1g21290
259556_at	At1g21300
259553_x_at	At1g21310
259552_at	At1g21312
260925_at	At1g21340
260872_at	At1g21350
260926_at	At1g21360
260899_at	At1g21370
260875_at	At1g21410
260901_at	At1g21430
260902_at	At1g21440
260878_at	At1g21450
260876_at	At1g21460
260879_at	At1g21480
260877_at	At1g21500
260918_at	At1g21510
260921_at	At1g21540
260881_at	At1g21550
260922_at	At1g21560
260923_at	At1g21570
260873_at	At1g21580
260924_at	At1g21590
262502_at	At1g21600
262487_at	At1g21610
262492_at	At1g21630
262506_at	At1g21640
262491_at	At1g21650
262493_at	At1g21660
262503_at	At1g21670
262505_at	At1g21680
262501_at	At1g21690
262484_at	At1g21700
262498_at	At1g21710
262497_at	At1g21720
262485_at	At1g21730
262486_at	At1g21740
262504_at	At1g21750
262500_at	At1g21760
262495_at	At1g21780
262496_at	At1g21790
262494_at	At1g21810
262488_at	At1g21830
262489_at	At1g21830
262490_at	At1g21840
260848_at	At1g21850
260849_at	At1g21860
260850_at	At1g21870
260857_at	At1g21880
260851_at	At1g21890
260852_at	At1g21900
260856_at	At1g21910
260855_at	At1g21920
260853_at	At1g21950
260854_at	At1g21970
255959_at	At1g21980
255976_at	At1g22010
255956_at	At1g22015
255946_at	At1g22020
255955_at	At1g22030
255947_at	At1g22040
255951_at	At1g22050
255948_at	At1g22060
255953_at	At1g22070
255949_at	At1g22080
255954_at	At1g22090
255950_at	At1g22110
255952_at	At1g22130
255960_at	At1g22140
255958_at	At1g22150
255957_at	At1g22160
255924_at	At1g22170
255923_at	At1g22180
255926_at	At1g22190
255925_at	At1g22200
255922_at	At1g22210
255921_at	At1g22240
255968_at	At1g22270
255964_at	At1g22275
255967_at	At1g22280
255965_at	At1g22290
255966_at	At1g22300
255963_at	At1g22310
255969_at	At1g22330
255962_at	At1g22335
255961_at	At1g22340
255942_at	At1g22360
255943_at	At1g22370
261923_at	At1g22380
261934_at	At1g22400
261933_at	At1g22410
261932_at	At1g22420
261931_at	At1g22430
261930_at	At1g22440
261939_at	At1g22450
261929_at	At1g22460
261928_at	At1g22480
261941_at	At1g22490
261927_at	At1g22500
261938_at	At1g22510
261940_at	At1g22520
261926_at	At1g22530
261925_at	At1g22540
261924_at	At1g22550
261937_at	At1g22570
261942_at	At1g22590
261936_at	At1g22600
261935_at	At1g22610
264197_at	At1g22620
264201_at	At1g22630
264210_at	At1g22640
264200_at	At1g22650
264212_at	At1g22660
264196_at	At1g22670
264195_at	At1g22690
264199_at	At1g22700
264204_at	At1g22710
264194_at	At1g22720
264206_at	At1g22730
264209_at	At1g22740
264207_at	At1g22750
264208_at	At1g22760
264211_at	At1g22770
264203_at	At1g22780
264205_at	At1g22790
264198_at	At1g22800
264202_at	At1g22810
264749_at	At1g22830
264727_at	At1g22840
264728_at	At1g22850
264776_at	At1g22860
264750_at	At1g22870
264775_at	At1g22880
264725_at	At1g22885
264774_at	At1g22890
264773_at	At1g22900
257413_at	At1g22910
264724_at	At1g22920
264772_at	At1g22930
264771_at	At1g22940
264723_at	At1g22960
264722_at	At1g22970
257412_at	At1g22980
264726_at	At1g22985
264729_at	At1g22990
264721_at	At1g23000
264752_at	At1g23010
264751_at	At1g23020
264770_at	At1g23030
264894_at	At1g23040
264889_at	At1g23050
264902_at	At1g23060
264888_at	At1g23070
264900_at	At1g23080
264901_at	At1g23090
264895_at	At1g23100
264887_at	At1g23120
264899_at	At1g23130
264893_at	At1g23140
264892_at	At1g23160
264890_at	At1g23180
264903_at	At1g23190
264891_at	At1g23200
264898_at	At1g23205
264896_at	At1g23210
264897_at	At1g23220
263037_at	At1g23230
262987_at	At1g23240
263011_at	At1g23250
262990_at	At1g23260
263038_at	At1g23270
263039_at	At1g23280
263040_at	At1g23300
262988_at	At1g23310
263041_at	At1g23320
263010_at	At1g23330
263042_at	At1g23340
263043_at	At1g23350
263044_at	At1g23360
263013_at	At1g23380
262986_at	At1g23390
263014_at	At1g23400
263016_at	At1g23410
262989_at	At1g23420
263015_at	At1g23440
262423_at	At1g23450
265175_at	At1g23480
265187_at	At1g23490
265181_at	At1g23510
265176_at	At1g23520
265173_at	At1g23530
265178_at	At1g23540
257401_at	At1g23550
265186_at	At1g23560
257402_at	At1g23570
265163_at	At1g23580
265180_at	At1g23590
265164_at	At1g23600
265165_at	At1g23610
265177_at	At1g23630
265166_at	At1g23640
265179_at	At1g23650
265185_at	At1g23670
265167_at	At1g23680
257399_at	At1g23690
265168_at	At1g23700
265184_at	At1g23710
265169_x_at	At1g23720
265170_at	At1g23730
265182_at	At1g23740
265183_at	At1g23750
265131_at	At1g23760
265190_at	At1g23780
265171_at	At1g23790
265188_at	At1g23800
265172_at	At1g23820
265132_at	At1g23830
265189_at	At1g23840
263032_at	At1g23850
263035_at	At1g23860
263019_at	At1g23870
263020_at	At1g23880
263036_at	At1g23890
263021_at	At1g23910
263023_at	At1g23960
263024_at	At1g23980
263025_at	At1g23990
263026_at	At1g24000
263027_at	At1g24010
263034_at	At1g24020
263028_at	At1g24030
257459_at	At1g24040
263029_at	At1g24050
263030_at	At1g24060
263031_at	At1g24070
264868_at	At1g24090
264873_at	At1g24100
264863_at	At1g24110
264865_at	At1g24120
264866_at	At1g24140
264867_at	At1g24150
264857_at	At1g24170
264871_at	At1g24180
264858_at	At1g24190
264870_at	At1g24210
264874_at	At1g24240
264872_at	At1g24260
264859_at	At1g24280
264860_at	At1g24290
264864_at	At1g24310
264861_at	At1g24320
264862_at	At1g24330
257410_at	At1g24340
264869_at	At1g24350
265026_at	At1g24360
265017_at	At1g24390
265002_at	At1g24400
265016_at	At1g24420
265014_at	At1g24430
265023_at	At1g24440
265027_at	At1g24450
265013_at	At1g24460
265012_at	At1g24470
265011_at	At1g24490
265010_at	At1g24510
265022_at	At1g24520
265028_at	At1g24530
265020_at	At1g24540
265025_at	At1g24575
265021_at	At1g24610
257405_at	At1g24620
265029_at	At1g24625
265015_at	At1g24640
265009_at	At1g24650
245649_at	At1g24706
245650_at	At1g24735
245645_at	At1g24764
245648_at	At1g24938
245637_at	At1g25230
245636_at	At1g25240
245635_at	At1g25250
245639_at	At1g25260
245634_at	At1g25270
245642_at	At1g25275
245633_at	At1g25280
245632_at	At1g25290
245644_at	At1g25320
245640_at	At1g25330
245643_at	At1g25340
245631_at	At1g25350
245630_at	At1g25360
245641_at	At1g25370
255743_at	At1g25375
255736_at	At1g25380
255740_at	At1g25390
255733_at	At1g25400
255741_at	At1g25410
255737_at	At1g25420
255732_at	At1g25450
255730_at	At1g25460
255729_at	At1g25470
255731_at	At1g25490
255728_at	At1g25500
255727_at	At1g25510
255735_at	At1g25520
255726_at	At1g25530
255725_at	At1g25540
255734_at	At1g25550
255742_at	At1g25560
255738_at	At1g25570
255739_at	At1g25580
245815_at	At1g26090
245818_at	At1g26100
245822_at	At1g26110
245846_at	At1g26130
245845_at	At1g26150
245817_at	At1g26160
245844_at	At1g26170
245878_at	At1g26190
245816_at	At1g26210
245877_at	At1g26220
245876_at	At1g26230
245875_at	At1g26240
245873_at	At1g26260
245821_at	At1g26270
245871_at	At1g26290
245870_at	At1g26300
245872_at	At1g26300
245819_at	At1g26310
245820_at	At1g26320
245869_at	At1g26330
261011_at	At1g26340
261010_at	At1g26350
261008_at	At1g26370
261021_at	At1g26380
261020_at	At1g26390
261007_at	At1g26400
261006_at	At1g26410
261005_at	At1g26420
261013_at	At1g26440
261004_at	At1g26450
261014_at	At1g26460
261019_at	At1g26470
261015_at	At1g26480
261003_at	At1g26500
261002_at	At1g26520
261001_at	At1g26530
261000_at	At1g26540
261018_at	At1g26550
261016_at	At1g26560
261017_at	At1g26570
260999_at	At1g26580
260998_at	At1g26590
261012_at	At1g26600
260997_at	At1g26610
261028_at	At1g26620
261270_at	At1g26630
261258_at	At1g26640
261273_at	At1g26650
261259_at	At1g26660
261272_at	At1g26665
261276_at	At1g26670
261260_at	At1g26680
261269_at	At1g26690
261275_at	At1g26700
261264_at	At1g26710
261261_at	At1g26730
261268_at	At1g26740
261267_at	At1g26750
261262_at	At1g26760
261266_at	At1g26770
261274_at	At1g26780
261263_at	At1g26790
261271_at	At1g26795
261265_at	At1g26800
263689_at	At1g26820
263685_at	At1g26830
263681_at	At1g26840
263692_at	At1g26850
263682_at	At1g26860
263683_at	At1g26870
263691_at	At1g26880
263684_at	At1g26900
263686_at	At1g26910
263688_at	At1g26920
263680_at	At1g26930
263687_at	At1g26940
263690_at	At1g26960
265003_at	At1g26970
265004_at	At1g26990
264984_at	At1g27000
264987_at	At1g27030
264973_at	At1g27040
264974_at	At1g27050
257406_at	At1g27060
264975_at	At1g27070
264976_at	At1g27080
264977_at	At1g27090
257407_at	At1g27100
264978_at	At1g27120
264986_at	At1g27130
264988_at	At1g27140
264985_at	At1g27150
264981_at	At1g27160
264980_at	At1g27190
264989_at	At1g27200
264990_at	At1g27210
264982_at	At1g27220
264983_at	At1g27240
264496_at	At1g27285
264445_at	At1g27290
264447_at	At1g27300
264446_at	At1g27310
264448_at	At1g27320
264440_at	At1g27340
264444_at	At1g27360
264489_at	At1g27370
264495_at	At1g27380
264443_at	At1g27385
264490_at	At1g27390
264438_at	At1g27400
264491_at	At1g27410
264492_at	At1g27430
264441_at	At1g27435
264493_at	At1g27440
264439_at	At1g27450
264449_at	At1g27460
264442_at	At1g27480
264437_at	At1g27510
262299_at	At1g27520
262298_at	At1g27530
262320_at	At1g27550
262321_at	At1g27570
262322_at	At1g27590
262292_at	At1g27595
262297_at	At1g27600
262294_at	At1g27610
262318_at	At1g27620
262296_at	At1g27630
262293_at	At1g27640
262295_at	At1g27650
261641_at	At1g27670
261642_at	At1g27680
261646_at	At1g27690
261649_at	At1g27700
261643_at	At1g27720
261648_at	At1g27730
261647_at	At1g27740
261651_at	At1g27760
261650_at	At1g27770
261645_at	At1g27790
257482_x_at	At1g27820
245763_at	At1g27850
245762_at	At1g27880
259597_at	At1g27900
259605_at	At1g27910
259606_at	At1g27920
259588_at	At1g27930
259607_at	At1g27940
259592_at	At1g27950
259608_at	At1g27960
259593_at	At1g27970
259598_at	At1g27980
259578_at	At1g27990
259579_at	At1g28010
259580_at	At1g28030
259581_at	At1g28040
259595_at	At1g28050
259582_at	At1g28060
259583_at	At1g28070
259584_at	At1g28080
259585_at	At1g28090
259586_at	At1g28100
259599_at	At1g28110
259587_at	At1g28120
259596_at	At1g28130
259589_at	At1g28135
259594_at	At1g28140
